date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,stock_price
2013-01-03,AAPL,2013-02-16,785.0,put,243.55,245.7,0.457,-0.9884,0.0004,-8.5417,5.6631,542.099991
2013-01-03,AAPL,2013-02-16,790.0,put,248.5,250.65,0.457,-0.9896,0.0002,-7.5631,5.1635,542.099991
2013-01-03,AAPL,2013-02-16,795.0,put,253.6,255.75,0.457,-0.9906,0.0002,-6.6603,4.7032,542.099991
2013-01-03,AAPL,2013-02-16,800.0,put,258.55,260.75,0.457,-0.9916,0.0002,-5.8284,4.2796,542.099991
2013-01-03,AAPL,2013-02-16,805.0,put,263.55,265.7,0.457,-0.9925,0.0002,-5.0628,3.8903,542.099991
2013-01-03,AAPL,2013-02-16,810.0,put,268.5,270.65,0.457,-0.9932,0.0002,-4.3587,3.533,542.099991
2013-01-03,AAPL,2013-02-16,815.0,put,273.55,275.65,0.457,-0.9939,0.0002,-3.7122,3.2056,542.099991
2013-01-03,AAPL,2013-02-16,820.0,put,278.75,280.9,0.457,-0.9946,0.0002,-3.1191,2.9058,542.099991
2013-01-03,AAPL,2013-02-16,825.0,put,283.75,285.85,0.457,-0.9951,0.0002,-2.5755,2.6317,542.099991
2013-01-03,AAPL,2013-02-16,830.0,put,288.75,290.85,0.457,-0.9957,0.0001,-2.0777,2.3813,542.099991
2013-01-03,AAPL,2013-02-16,835.0,put,293.7,295.85,0.457,-0.9961,0.0001,-1.6223,2.1528,542.099991
2013-01-03,AAPL,2013-02-16,840.0,put,298.7,300.85,0.457,-0.9965,0.0001,-1.2059,1.9448,542.099991
2013-01-03,AAPL,2013-02-16,845.0,put,303.7,305.85,0.457,-0.9969,0.0001,-0.8256,1.7554,542.099991
2013-01-03,AAPL,2013-02-16,850.0,put,308.7,310.8,0.457,-0.9972,0.0001,-0.4784,1.5831,542.099991
2013-01-03,AAPL,2013-02-16,855.0,put,313.7,315.8,0.457,-0.9975,0.0001,-0.1617,1.4266,542.099991
2013-01-03,AAPL,2013-02-16,860.0,put,318.7,320.8,0.457,-0.9978,0.0001,0.1272,1.2846,542.099991
2013-01-03,AAPL,2013-02-16,865.0,put,323.65,325.8,0.457,-0.9981,0.0001,0.3905,1.1559,542.099991
2013-01-03,AAPL,2013-02-16,870.0,put,328.65,330.8,0.457,-0.9983,0.0001,0.6304,1.0392,542.099991
2013-01-03,AAPL,2013-02-16,875.0,put,333.65,335.8,0.457,-0.9985,0.0001,0.8489,0.9338,542.099991
2013-01-03,AAPL,2013-02-16,880.0,put,338.65,340.8,0.457,-0.9986,0.0001,1.0479,0.8384,542.099991
2013-01-03,AAPL,2013-02-16,885.0,put,343.4,345.2,0.457,-0.9988,0.0,1.2291,0.7523,542.099991
2013-01-03,AAPL,2013-02-16,890.0,put,348.6,350.75,0.457,-0.9989,0.0,1.394,0.6745,542.099991
2013-01-03,AAPL,2013-02-16,895.0,put,353.65,355.75,0.457,-0.999,0.0,1.5443,0.6044,542.099991
2013-01-03,AAPL,2013-02-16,900.0,put,358.65,360.75,0.457,-0.9992,0.0,1.6813,0.5412,542.099991
2013-01-03,AAPL,2013-02-16,905.0,put,363.6,365.75,0.457,-0.9992,0.0,1.806,0.4843,542.099991
2013-01-03,AAPL,2013-02-16,910.0,put,368.7,370.65,0.457,-0.9993,0.0,1.9198,0.4332,542.099991
2013-01-03,AAPL,2013-02-16,915.0,put,373.6,375.75,0.457,-0.9994,0.0,2.0235,0.3872,542.099991
2013-01-03,AAPL,2013-02-16,920.0,put,378.7,380.6,0.457,-0.9995,0.0,2.1183,0.3458,542.099991
2013-01-03,AAPL,2013-02-16,925.0,put,383.6,385.75,0.457,-0.9995,0.0,2.2049,0.3088,542.099991
2013-01-03,AAPL,2013-02-16,930.0,put,388.75,390.65,0.457,-0.9996,0.0,2.2841,0.2755,542.099991
2013-01-03,AAPL,2013-02-16,935.0,put,393.55,395.7,0.457,-0.9996,0.0,2.3567,0.2457,542.099991
2013-01-03,AAPL,2013-02-16,940.0,put,398.55,400.65,0.457,-0.9997,0.0,2.4232,0.219,542.099991
2013-01-03,AAPL,2013-02-16,945.0,put,403.6,405.7,0.457,-0.9997,0.0,2.4846,0.1951,542.099991
2013-01-03,AAPL,2013-02-16,950.0,put,408.6,410.7,0.457,-0.9998,0.0,2.5409,0.1737,542.099991
2013-01-03,AAPL,2013-02-16,955.0,put,413.6,415.7,0.457,-0.9998,0.0,2.5929,0.1545,542.099991
2013-01-03,AAPL,2013-02-16,960.0,put,418.55,420.7,0.457,-0.9998,0.0,2.6408,0.1375,542.099991
2013-01-03,AAPL,2013-02-16,965.0,put,423.55,425.7,0.457,-0.9998,0.0,2.6855,0.1222,542.099991
2013-01-03,AAPL,2013-02-16,970.0,put,428.55,430.7,0.457,-0.9998,0.0,2.7268,0.1086,542.099991
2013-01-03,AAPL,2013-02-16,975.0,put,433.55,435.7,0.457,-0.9999,0.0,2.7654,0.0965,542.099991
2013-01-03,AAPL,2013-02-16,980.0,put,438.55,440.7,0.457,-0.9999,0.0,2.8013,0.0856,542.099991
2013-01-03,AAPL,2013-02-16,985.0,put,443.55,445.65,0.457,-0.9999,0.0,2.8351,0.076,542.099991
2013-01-03,AAPL,2013-02-16,990.0,put,448.4,450.55,0.457,-0.9999,0.0,2.8666,0.0674,542.099991
2013-01-03,AAPL,2013-02-16,995.0,put,453.7,455.55,0.457,-0.9999,0.0,2.8966,0.0598,542.099991
2013-01-03,AAPL,2013-02-16,1000.0,put,458.5,460.6,0.457,-0.9999,0.0,2.9248,0.053,542.099991
2013-01-03,AAPL,2013-02-16,1010.0,put,468.55,470.65,0.457,-0.9999,0.0,2.9771,0.0416,542.099991
2013-01-03,AAPL,2013-02-16,1020.0,put,478.5,480.65,0.457,-1.0,0.0,3.0247,0.0325,542.099991
2013-01-03,AAPL,2013-02-16,1030.0,put,488.5,490.65,0.457,-1.0,0.0,3.0686,0.0254,542.099991
2013-01-03,AAPL,2013-02-16,1040.0,put,498.5,500.65,0.457,-1.0,0.0,3.1097,0.0199,542.099991
2013-01-03,AAPL,2013-02-16,1050.0,put,508.5,510.6,0.457,-1.0,0.0,3.1484,0.0155,542.099991
2013-01-03,AAPL,2013-03-16,260.0,call,280.55,284.0,0.3862,1.0,0.0,-0.793,0.0062,542.099991
2013-01-03,AAPL,2013-03-16,265.0,call,276.45,278.15,0.3862,1.0,0.0,-0.8118,0.01,542.099991
2013-01-03,AAPL,2013-03-16,270.0,call,271.3,273.45,0.3862,1.0,0.0,-0.8328,0.0159,542.099991
2013-01-03,AAPL,2013-03-16,275.0,call,266.5,268.8,0.3862,1.0,0.0,-0.8567,0.0248,542.099991
2013-01-03,AAPL,2013-03-16,280.0,call,261.5,263.8,0.3862,1.0,0.0,-0.8847,0.0378,542.099991
2013-01-03,AAPL,2013-03-16,285.0,call,256.5,258.8,0.3862,0.9999,0.0,-0.9184,0.0567,542.099991
2013-01-03,AAPL,2013-03-16,290.0,call,251.5,253.8,0.3862,0.9999,0.0,-0.9601,0.0835,542.099991
2013-01-03,AAPL,2013-03-16,295.0,call,246.5,248.8,0.3862,0.9999,0.0,-1.0122,0.1211,542.099991
2013-01-03,AAPL,2013-03-16,300.0,call,241.5,243.2,0.3862,0.9998,0.0,-1.0782,0.1727,542.099991
2013-01-03,AAPL,2013-03-16,305.0,call,236.45,238.55,0.3862,0.9997,0.0,-1.1621,0.2425,542.099991
2013-01-03,AAPL,2013-03-16,310.0,call,231.6,233.2,0.3862,0.9996,0.0,-1.269,0.3355,542.099991
2013-01-03,AAPL,2013-03-16,315.0,call,226.45,228.6,0.3862,0.9995,0.0,-1.4046,0.4578,542.099991
2013-01-03,AAPL,2013-03-16,320.0,call,221.55,223.3,0.3862,0.9993,0.0,-1.576,0.6162,542.099991
2013-01-03,AAPL,2013-03-16,325.0,call,216.5,218.65,0.3862,0.999,0.0,-1.7909,0.8189,542.099991
2013-01-03,AAPL,2013-03-16,330.0,call,211.9,213.8,0.3862,0.9986,0.0,-2.0582,1.0748,542.099991
2013-01-03,AAPL,2013-03-16,335.0,call,206.55,208.7,0.3862,0.9982,0.0001,-2.3879,1.3939,542.099991
2013-01-03,AAPL,2013-03-16,340.0,call,201.65,203.95,0.3862,0.9976,0.0001,-2.7907,1.7873,542.099991
2013-01-03,AAPL,2013-03-16,345.0,call,196.7,198.95,0.3862,0.9969,0.0001,-3.2782,2.2666,542.099991
2013-01-03,AAPL,2013-03-16,350.0,call,191.6,193.45,0.3862,0.996,0.0001,-3.8624,2.8442,542.099991
2013-01-03,AAPL,2013-03-16,355.0,call,186.8,188.45,0.3862,0.9949,0.0002,-4.5561,3.5329,542.099991
2013-01-03,AAPL,2013-03-16,360.0,call,182.15,183.55,0.3862,0.9935,0.0002,-5.3719,4.3455,542.099991
2013-01-03,AAPL,2013-03-16,365.0,call,176.95,178.7,0.3862,0.9919,0.0002,-6.3223,5.295,542.099991
2013-01-03,AAPL,2013-03-16,370.0,call,171.8,173.6,0.3862,0.99,0.0002,-7.4195,6.3935,542.099991
2013-01-03,AAPL,2013-03-16,375.0,call,167.0,168.85,0.3862,0.9877,0.0002,-8.6747,7.6527,542.099991
2013-01-03,AAPL,2013-03-16,380.0,call,162.15,163.85,0.3862,0.985,0.0004,-10.0982,9.0829,542.099991
2013-01-03,AAPL,2013-03-16,385.0,call,157.45,158.9,0.3806,0.9831,0.0005,-10.9449,10.0739,542.099991
2013-01-03,AAPL,2013-03-16,390.0,call,152.75,153.85,0.392,0.9767,0.0005,-14.3701,13.1926,542.099991
2013-01-03,AAPL,2013-03-16,395.0,call,147.95,149.05,0.3941,0.9718,0.0007,-16.7766,15.5027,542.099991
2013-01-03,AAPL,2013-03-16,400.0,call,143.25,144.2,0.3961,0.9661,0.0008,-19.412,18.02,542.099991
2013-01-03,AAPL,2013-03-16,405.0,call,138.3,139.3,0.3862,0.9638,0.0009,-19.9735,19.039,542.099991
2013-01-03,AAPL,2013-03-16,410.0,call,133.45,134.5,0.3812,0.9595,0.001,-21.5094,20.8558,542.099991
2013-01-03,AAPL,2013-03-16,415.0,call,128.7,129.75,0.3788,0.9538,0.0011,-23.6674,23.2095,542.099991
2013-01-03,AAPL,2013-03-16,420.0,call,123.9,124.95,0.3731,0.9488,0.0011,-25.2278,25.1922,542.099991
2013-01-03,AAPL,2013-03-16,425.0,call,119.3,120.25,0.3723,0.9411,0.0013,-27.9657,28.1193,542.099991
2013-01-03,AAPL,2013-03-16,430.0,call,114.65,115.55,0.3694,0.9337,0.0015,-30.3493,30.8601,542.099991
2013-01-03,AAPL,2013-03-16,435.0,call,110.0,111.05,0.3675,0.925,0.0016,-33.0754,33.9195,542.099991
2013-01-03,AAPL,2013-03-16,440.0,call,105.0,106.6,0.3595,0.9186,0.0017,-34.3927,36.0923,542.099991
2013-01-03,AAPL,2013-03-16,445.0,call,100.75,101.9,0.3592,0.9076,0.0019,-37.6554,39.6879,542.099991
2013-01-03,AAPL,2013-03-16,450.0,call,96.55,97.45,0.3599,0.895,0.0021,-41.3007,43.5779,542.099991
2013-01-03,AAPL,2013-03-16,455.0,call,92.15,93.0,0.3565,0.8837,0.0023,-43.954,46.8951,542.099991
2013-01-03,AAPL,2013-03-16,460.0,call,87.75,88.8,0.3547,0.8706,0.0025,-47.0095,50.5225,542.099991
2013-01-03,AAPL,2013-03-16,465.0,call,83.55,84.25,0.3502,0.8582,0.0027,-49.3688,53.8131,542.099991
2013-01-03,AAPL,2013-03-16,470.0,call,79.35,80.05,0.3477,0.8435,0.0028,-52.2558,57.4582,542.099991
2013-01-03,AAPL,2013-03-16,475.0,call,75.3,76.15,0.3474,0.8266,0.0031,-55.7328,61.42,542.099991
2013-01-03,AAPL,2013-03-16,480.0,call,71.4,72.1,0.3464,0.8092,0.0033,-58.898,65.2052,542.099991
2013-01-03,AAPL,2013-03-16,485.0,call,67.45,68.35,0.3453,0.7907,0.0035,-61.9669,68.9078,542.099991
2013-01-03,AAPL,2013-03-16,490.0,call,63.65,64.35,0.3418,0.7728,0.0037,-64.2707,72.2681,542.099991
2013-01-03,AAPL,2013-03-16,495.0,call,60.05,60.7,0.3409,0.7524,0.0039,-67.1187,75.75,542.099991
2013-01-03,AAPL,2013-03-16,500.0,call,56.5,57.1,0.3393,0.7317,0.0041,-69.6009,78.9936,542.099991
2013-01-03,AAPL,2013-03-16,505.0,call,53.1,53.65,0.3382,0.7098,0.0042,-72.005,82.0584,542.099991
2013-01-03,AAPL,2013-03-16,510.0,call,49.8,50.35,0.3372,0.6872,0.0044,-74.1993,84.8768,542.099991
2013-01-03,AAPL,2013-03-16,515.0,call,46.6,47.1,0.3358,0.6641,0.0045,-76.0359,87.4013,542.099991
2013-01-03,AAPL,2013-03-16,520.0,call,43.5,44.1,0.335,0.6402,0.0047,-77.7444,89.6384,542.099991
2013-01-03,AAPL,2013-03-16,525.0,call,40.8,41.1,0.335,0.6158,0.0047,-79.3522,91.551,542.099991
2013-01-03,AAPL,2013-03-16,530.0,call,37.8,38.3,0.3332,0.5913,0.0049,-80.2128,93.092,542.099991
2013-01-03,AAPL,2013-03-16,535.0,call,35.15,35.55,0.3321,0.5664,0.0049,-80.9271,94.2793,542.099991
2013-01-03,AAPL,2013-03-16,540.0,call,32.55,33.05,0.3313,0.5413,0.005,-81.3905,95.0933,542.099991
2013-01-03,AAPL,2013-03-16,545.0,put,34.6,35.05,0.3501,-0.4814,0.0047,-84.6455,95.502,542.099991
2013-01-03,AAPL,2013-03-16,550.0,put,37.35,37.75,0.3496,-0.505,0.0047,-84.5628,95.5986,542.099991
2013-01-03,AAPL,2013-03-16,555.0,put,40.15,40.55,0.3488,-0.5286,0.0047,-84.1081,95.3612,542.099991
2013-01-03,AAPL,2013-03-16,560.0,put,43.15,43.65,0.3492,-0.5515,0.0047,-83.6648,94.8083,542.099991
2013-01-03,AAPL,2013-03-16,565.0,put,46.25,46.8,0.3493,-0.5742,0.0047,-82.8754,93.95,542.099991
2013-01-03,AAPL,2013-03-16,570.0,put,49.4,49.95,0.3486,-0.5967,0.0046,-81.6206,92.7838,542.099991
2013-01-03,AAPL,2013-03-16,575.0,put,52.75,53.3,0.3489,-0.6183,0.0046,-80.3835,91.3694,542.099991
2013-01-03,AAPL,2013-03-16,580.0,put,56.15,56.75,0.3489,-0.6395,0.0045,-78.8452,89.6967,542.099991
2013-01-03,AAPL,2013-03-16,585.0,put,59.55,60.3,0.3483,-0.6605,0.0044,-76.9365,87.7597,542.099991
2013-01-03,AAPL,2013-03-16,590.0,put,63.3,63.95,0.3493,-0.6799,0.0043,-75.2914,85.7157,542.099991
2013-01-03,AAPL,2013-03-16,595.0,put,66.95,67.7,0.3492,-0.6992,0.0042,-73.1766,83.4211,542.099991
2013-01-03,AAPL,2013-03-16,600.0,put,70.85,71.6,0.3505,-0.7169,0.004,-71.332,81.1002,542.099991
2013-01-03,AAPL,2013-03-16,605.0,put,74.8,75.65,0.3521,-0.7336,0.0039,-69.4699,78.7084,542.099991
2013-01-03,AAPL,2013-03-16,610.0,put,78.75,79.7,0.3528,-0.7501,0.0038,-67.2476,76.1336,542.099991
2013-01-03,AAPL,2013-03-16,615.0,put,82.85,83.8,0.3539,-0.7656,0.0036,-65.073,73.537,542.099991
2013-01-03,AAPL,2013-03-16,620.0,put,87.05,87.9,0.3548,-0.7805,0.0035,-62.7805,70.8657,542.099991
2013-01-03,AAPL,2013-03-16,625.0,put,91.35,92.45,0.3588,-0.7922,0.0033,-61.4268,68.6366,542.099991
2013-01-03,AAPL,2013-03-16,630.0,put,95.5,96.6,0.358,-0.8069,0.0032,-58.5352,65.673,542.099991
2013-01-03,AAPL,2013-03-16,635.0,put,99.85,101.05,0.36,-0.8187,0.0031,-56.5524,63.1732,542.099991
2013-01-03,AAPL,2013-03-16,640.0,put,104.5,105.3,0.3624,-0.8296,0.0028,-54.6371,60.7402,542.099991
2013-01-03,AAPL,2013-03-16,645.0,put,108.85,109.85,0.364,-0.8404,0.0028,-52.5091,58.2217,542.099991
2013-01-03,AAPL,2013-03-16,650.0,put,113.5,114.6,0.3691,-0.8478,0.0027,-51.5597,56.4243,542.099991
2013-01-03,AAPL,2013-03-16,655.0,put,118.0,119.4,0.3731,-0.8557,0.0025,-50.2169,54.4562,542.099991
2013-01-03,AAPL,2013-03-16,660.0,put,122.45,123.6,0.3704,-0.8679,0.0023,-46.7886,51.2704,542.099991
2013-01-03,AAPL,2013-03-16,665.0,put,126.65,128.7,0.3725,-0.8759,0.0023,-44.9405,49.0707,542.099991
2013-01-03,AAPL,2013-03-16,670.0,put,131.9,133.15,0.3794,-0.8801,0.0022,-44.6536,47.905,542.099991
2013-01-03,AAPL,2013-03-16,675.0,put,136.65,138.15,0.3859,-0.8843,0.0021,-44.269,46.7304,542.099991
2013-01-03,AAPL,2013-03-16,680.0,put,141.55,142.55,0.3877,-0.8913,0.002,-42.4368,44.6921,542.099991
2013-01-03,AAPL,2013-03-16,685.0,put,146.3,147.3,0.3909,-0.8969,0.0019,-41.0879,43.001,542.099991
2013-01-03,AAPL,2013-03-16,690.0,put,151.05,152.3,0.3965,-0.9007,0.0018,-40.5212,41.8557,542.099991
2013-01-03,AAPL,2013-03-16,695.0,put,155.85,157.3,0.4024,-0.904,0.0018,-40.0772,40.8304,542.099991
2013-01-03,AAPL,2013-03-16,700.0,put,160.7,161.7,0.4018,-0.911,0.0017,-37.6857,38.5897,542.099991
2013-01-03,AAPL,2013-03-16,705.0,put,165.55,167.2,0.4018,-0.9173,0.0016,-35.5466,36.5328,542.099991
2013-01-03,AAPL,2013-03-16,710.0,put,170.35,171.65,0.4018,-0.9232,0.0015,-33.4781,34.5439,542.099991
2013-01-03,AAPL,2013-03-16,715.0,put,175.35,176.8,0.4018,-0.9287,0.0014,-31.4821,32.625,542.099991
2013-01-03,AAPL,2013-03-16,720.0,put,180.25,181.45,0.4018,-0.9339,0.0013,-29.5599,30.7773,542.099991
2013-01-03,AAPL,2013-03-16,725.0,put,185.15,186.6,0.4018,-0.9388,0.0013,-27.7123,29.0019,542.099991
2013-01-03,AAPL,2013-03-16,730.0,put,190.05,191.75,0.4018,-0.9433,0.0011,-25.9399,27.2989,542.099991
2013-01-03,AAPL,2013-03-16,735.0,put,194.95,196.65,0.4018,-0.9476,0.0011,-24.2422,25.6685,542.099991
2013-01-03,AAPL,2013-03-16,740.0,put,199.9,201.55,0.4018,-0.9515,0.001,-22.6193,24.1103,542.099991
2013-01-03,AAPL,2013-03-16,745.0,put,204.15,206.3,0.4018,-0.9552,0.001,-21.0703,22.6236,542.099991
2013-01-03,AAPL,2013-03-16,750.0,put,209.65,211.5,0.4018,-0.9587,0.0009,-19.5941,21.2074,542.099991
2013-01-03,AAPL,2013-03-16,755.0,put,214.05,216.4,0.4018,-0.9619,0.0009,-18.1896,19.8604,542.099991
2013-01-03,AAPL,2013-03-16,760.0,put,219.05,221.35,0.4018,-0.9649,0.0008,-16.8551,18.5814,542.099991
2013-01-03,AAPL,2013-03-16,765.0,put,224.05,226.3,0.4018,-0.9676,0.0008,-15.589,17.3685,542.099991
2013-01-03,AAPL,2013-03-16,770.0,put,229.05,231.3,0.4018,-0.9702,0.0007,-14.3893,16.2201,542.099991
2013-01-03,AAPL,2013-03-16,775.0,put,234.0,236.85,0.4018,-0.9726,0.0007,-13.2542,15.1341,542.099991
2013-01-03,AAPL,2013-03-16,780.0,put,239.5,241.15,0.4018,-0.9748,0.0005,-12.1815,14.1085,542.099991
2013-01-03,AAPL,2013-03-16,785.0,put,244.05,246.15,0.4018,-0.9768,0.0005,-11.1689,13.1413,542.099991
2013-01-03,AAPL,2013-03-16,790.0,put,249.45,251.8,0.4018,-0.9787,0.0005,-10.2144,12.2302,542.099991
2013-01-03,AAPL,2013-03-16,795.0,put,253.75,256.1,0.4018,-0.9805,0.0005,-9.3154,11.3731,542.099991
2013-01-03,AAPL,2013-03-16,800.0,put,258.75,261.05,0.4018,-0.9821,0.0005,-8.4698,10.5676,542.099991
2013-01-03,AAPL,2013-03-16,805.0,put,263.7,266.05,0.4018,-0.9836,0.0004,-7.6752,9.8115,542.099991
2013-01-03,AAPL,2013-03-16,810.0,put,268.9,271.05,0.4018,-0.9849,0.0004,-6.9293,9.1026,542.099991
2013-01-03,AAPL,2013-03-16,815.0,put,273.95,276.1,0.4018,-0.9862,0.0004,-6.2297,8.4387,542.099991
2013-01-03,AAPL,2013-03-16,820.0,put,279.1,281.3,0.4018,-0.9874,0.0002,-5.5742,7.8175,542.099991
2013-01-03,AAPL,2013-03-16,825.0,put,284.1,286.25,0.4018,-0.9885,0.0002,-4.9606,7.2369,542.099991
2013-01-03,AAPL,2013-03-16,830.0,put,289.1,291.25,0.4018,-0.9894,0.0002,-4.3866,6.6948,542.099991
2013-01-03,AAPL,2013-03-16,835.0,put,294.1,296.2,0.4018,-0.9904,0.0002,-3.8502,6.1891,542.099991
2013-01-03,AAPL,2013-03-16,840.0,put,299.05,301.2,0.4018,-0.9912,0.0002,-3.3493,5.7178,542.099991
2013-01-03,AAPL,2013-03-16,845.0,put,304.05,306.15,0.4018,-0.992,0.0002,-2.8819,5.2789,542.099991
